;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;10/03/2023;0,0840;JRS CAP PROPRIO;22/03/2023 ;1;FIQE3
1;24/03/2022;0,0843;DIVIDENDO;04/11/2022 ;1;FIQE3
2;06/12/2021;0,0396;JRS CAP PROPRIO;17/12/2021 ;1;FIQE3
3;06/12/2021;0,0439;DIVIDENDO;17/12/2021 ;1;FIQE3
4;;;;;;FIQE3
5;2023;0,084;;;;FIQE3
6;2022;0,084;;;;FIQE3
7;2021;0,083;;;;FIQE3
