Date;Open;High;Low;Close;Adj Close;Volume
2010-01-04;68.0;70.0;64.0;66.0;20.691539764404297;25470
2010-01-05;66.0;69.0;64.0;68.0;21.318557739257812;18600
2010-01-06;67.0;68.0;64.0;65.0;20.378028869628906;16900
2010-01-07;66.0;67.0;65.0;66.0;20.691539764404297;12220
2010-01-08;66.0;83.0;66.0;79.0;24.767148971557617;136800
2010-01-11;85.0;93.0;84.0;86.0;26.961702346801758;136560
2010-01-12;88.0;88.0;77.0;79.0;24.767148971557617;46220
2010-01-13;80.0;85.0;80.0;83.0;26.021183013916016;20310
2010-01-14;83.0;84.0;81.0;82.0;25.70766830444336;7830
2010-01-15;81.0;89.0;80.0;84.0;26.334686279296875;28150
2010-01-18;86.0;87.0;82.0;83.0;26.021183013916016;7060
2010-01-19;84.0;84.0;81.0;83.0;26.021183013916016;16500
2010-01-20;85.0;87.0;81.0;85.0;26.648193359375;20460
2010-01-21;87.0;87.0;82.0;83.0;26.021183013916016;10860
2010-01-22;83.0;83.0;79.0;80.0;25.08065414428711;13890
2010-01-26;82.0;82.0;77.0;79.0;24.767148971557617;18210
2010-01-27;79.0;79.0;75.0;76.0;23.826622009277344;6380
2010-01-28;78.0;88.0;78.0;82.0;25.70766830444336;99270
2010-01-29;83.0;85.0;80.0;81.0;25.3941593170166;12610
2010-02-01;82.0;82.0;80.0;80.0;25.08065414428711;4920
2010-02-02;81.0;82.0;79.0;79.0;24.767148971557617;7700
2010-02-03;80.0;82.0;78.0;78.0;24.45363998413086;18450
2010-02-04;80.0;80.0;71.0;72.0;22.57259178161621;22690
2010-02-05;71.0;72.0;66.0;68.0;21.318557739257812;19670
2010-02-08;71.0;75.0;70.0;71.0;22.25908088684082;11400
2010-02-09;72.0;74.0;69.0;70.0;21.945571899414062;30650
2010-02-10;72.0;75.0;70.0;72.0;22.57259178161621;23720
2010-02-11;74.0;76.0;71.0;73.0;22.886096954345703;35680
2010-02-12;74.0;76.0;71.0;71.0;22.25908088684082;14800
2010-02-17;73.0;75.0;72.0;74.0;23.199607849121094;11760
2010-02-18;74.0;77.0;74.0;75.0;23.513111114501953;36130
2010-02-19;76.0;76.0;73.0;73.0;22.886096954345703;25920
2010-02-22;74.0;74.0;71.0;72.0;22.57259178161621;17890
2010-02-23;72.0;74.0;70.0;71.0;22.25908088684082;29620
2010-02-24;72.0;73.0;70.0;72.0;22.57259178161621;10770
2010-02-25;71.0;74.0;70.0;73.0;22.886096954345703;20410
2010-02-26;73.0;74.0;72.0;72.0;22.57259178161621;6220
2010-03-01;74.0;74.0;73.0;74.0;23.199607849121094;8610
2010-03-02;75.0;78.0;74.0;75.0;23.513111114501953;59510
2010-03-03;76.0;76.0;72.0;72.0;22.57259178161621;23120
