Date;Open;High;Low;Close;Adj Close;Volume
2021-07-29;8.430000305175781;9.170000076293945;8.369999885559082;8.989999771118164;8.37916088104248;8321600
2021-07-30;9.0;9.449999809265137;8.710000038146973;8.850000381469727;8.248674392700195;3191000
2021-08-02;8.970000267028809;9.199999809265137;8.600000381469727;8.760000228881836;8.164790153503418;911800
2021-08-03;8.970000267028809;9.069999694824219;8.430000305175781;8.75;8.155468940734863;1224600
2021-08-04;8.930000305175781;8.930000305175781;8.149999618530273;8.399999618530273;7.829248428344727;1970600
2021-08-05;8.399999618530273;8.460000038146973;8.220000267028809;8.25;7.689441680908203;969900
2021-08-06;8.210000038146973;8.899999618530273;8.210000038146973;8.5;7.922454833984375;528000
2021-08-09;8.449999809265137;8.699999809265137;8.449999809265137;8.5600004196167;7.978378772735596;940300
2021-08-10;8.390000343322754;8.569999694824219;8.300000190734863;8.520000457763672;7.941096782684326;1070600
2021-08-11;8.5;8.569999694824219;8.220000267028809;8.479999542236328;7.903812885284424;451800
2021-08-12;8.479999542236328;8.59000015258789;8.25;8.430000305175781;7.857211112976074;1118100
2021-08-13;8.449999809265137;8.449999809265137;8.109999656677246;8.149999618530273;7.596235752105713;614000
2021-08-16;8.329999923706055;8.350000381469727;7.5;7.800000190734863;7.270017623901367;2196600
2021-08-17;7.710000038146973;7.820000171661377;7.449999809265137;7.699999809265137;7.176812171936035;1909500
2021-08-18;7.699999809265137;8.140000343322754;7.699999809265137;7.900000095367432;7.363222599029541;1239900
2021-08-19;7.650000095367432;8.34000015258789;7.519999980926514;8.069999694824219;7.521671772003174;859600
2021-08-20;8.109999656677246;8.5;8.109999656677246;8.449999809265137;7.875852108001709;676900
2021-08-23;8.319999694824219;8.600000381469727;8.319999694824219;8.600000381469727;8.015660285949707;1377600
2021-08-24;8.550000190734863;8.640000343322754;8.369999885559082;8.399999618530273;7.829248428344727;677300
2021-08-25;8.359999656677246;8.430000305175781;8.170000076293945;8.34000015258789;7.7733259201049805;350200
2021-08-26;8.220000267028809;8.329999923706055;7.900000095367432;7.900000095367432;7.363222599029541;440300
2021-08-27;8.09000015258789;8.09000015258789;7.78000020980835;7.940000057220459;7.400505065917969;432900
2021-08-30;7.960000038146973;8.010000228881836;7.78000020980835;7.78000020980835;7.251376628875732;585700
2021-08-31;7.809999942779541;7.949999809265137;7.650000095367432;7.670000076293945;7.148850440979004;1430800
2021-09-01;7.75;7.889999866485596;7.449999809265137;7.53000020980835;7.018362998962402;665900
2021-09-02;7.53000020980835;7.630000114440918;7.179999828338623;7.590000152587891;7.074286460876465;522500
2021-09-03;7.639999866485596;7.639999866485596;7.28000020980835;7.360000133514404;6.859914302825928;1157300
2021-09-06;7.360000133514404;7.46999979019165;7.110000133514404;7.389999866485596;6.887875080108643;429300
2021-09-08;7.360000133514404;7.46999979019165;6.699999809265137;6.849999904632568;6.384566783905029;704900
2021-09-09;6.980000019073486;7.590000152587891;6.800000190734863;7.590000152587891;7.074286460876465;1415700
2021-09-10;7.679999828338623;7.690000057220459;7.050000190734863;7.289999961853027;6.794670104980469;693500
2021-09-13;7.559999942779541;7.559999942779541;7.039999961853027;7.260000228881836;6.766708850860596;662500
2021-09-14;7.289999961853027;7.400000095367432;7.099999904632568;7.320000171661377;6.822631359100342;837200
2021-09-15;7.389999866485596;7.75;7.070000171661377;7.070000171661377;6.589618682861328;1057100
2021-09-16;7.010000228881836;7.199999809265137;6.800000190734863;7.0;6.524374961853027;928600
2021-09-17;7.0;7.070000171661377;6.630000114440918;6.949999809265137;6.477771282196045;1902000
2021-09-20;6.889999866485596;6.889999866485596;6.53000020980835;6.53000020980835;6.086309909820557;616800
2021-09-21;6.730000019073486;6.940000057220459;6.630000114440918;6.800000190734863;6.337964057922363;398200
2021-09-22;6.800000190734863;6.949999809265137;6.659999847412109;6.690000057220459;6.235437393188477;594900
2021-09-23;6.769999980926514;6.840000152587891;6.610000133514404;6.730000019073486;6.2727203369140625;346500
2021-09-24;6.630000114440918;6.670000076293945;6.400000095367432;6.400000095367432;5.965142250061035;483200
2021-09-27;6.400000095367432;6.539999961853027;6.050000190734863;6.190000057220459;5.769411087036133;542500
2021-09-28;6.150000095367432;6.25;5.900000095367432;6.059999942779541;5.6482439041137695;1584600
2021-09-29;6.099999904632568;6.289999961853027;6.039999961853027;6.099999904632568;5.685526371002197;375100
2021-09-30;6.110000133514404;6.289999961853027;5.940000057220459;6.289999961853027;5.862616539001465;829700
2021-10-01;6.449999809265137;7.099999904632568;6.199999809265137;6.860000133514404;6.393887519836426;1239500
2021-10-04;6.869999885559082;6.889999866485596;6.610000133514404;6.78000020980835;6.3193230628967285;477900
2021-10-05;6.940000057220459;7.349999904632568;6.820000171661377;7.099999904632568;6.617579936981201;906400
2021-10-06;7.079999923706055;7.130000114440918;6.639999866485596;6.71999979019165;6.263399600982666;580000
2021-10-07;6.730000019073486;6.900000095367432;6.519999980926514;6.619999885559082;6.170193672180176;377100
2021-10-08;6.630000114440918;6.940000057220459;6.5;6.739999771118164;6.282040596008301;853900
2021-10-11;6.789999961853027;6.789999961853027;6.5;6.5;6.058347702026367;406300
2021-10-13;6.5;6.559999942779541;6.190000057220459;6.25;5.8253350257873535;862800
2021-10-14;6.289999961853027;6.400000095367432;6.210000038146973;6.300000190734863;5.871937274932861;563000
2021-10-15;6.360000133514404;6.380000114440918;6.110000133514404;6.25;5.8253350257873535;523500
2021-10-18;6.239999771118164;6.78000020980835;6.179999828338623;6.75;6.291361331939697;497800
2021-10-19;6.789999961853027;6.789999961853027;6.360000133514404;6.5;6.058347702026367;349600
2021-10-20;6.510000228881836;6.860000133514404;6.460000038146973;6.670000076293945;6.216796875;519400
2021-10-21;6.690000057220459;6.690000057220459;6.130000114440918;6.679999828338623;6.226117134094238;250700
2021-10-22;6.599999904632568;6.900000095367432;5.5;6.349999904632568;5.918539524078369;1438300
2021-10-25;6.349999904632568;6.46999979019165;6.269999980926514;6.380000114440918;5.9465012550354;553100
2021-10-26;6.389999866485596;6.389999866485596;5.809999942779541;5.809999942779541;5.415230751037598;666500
2021-10-27;5.920000076293945;6.059999942779541;5.630000114440918;5.630000114440918;5.247461318969727;425800
2021-10-28;5.639999866485596;5.920000076293945;5.579999923706055;5.789999961853027;5.396589756011963;297300
2021-10-29;5.800000190734863;5.849999904632568;5.650000095367432;5.849999904632568;5.452513217926025;395900
2021-11-01;5.800000190734863;5.960000038146973;5.699999809265137;5.869999885559082;5.47115421295166;563100
2021-11-03;5.869999885559082;6.190000057220459;5.75;6.190000057220459;5.769411087036133;524800
2021-11-04;6.199999809265137;6.289999961853027;5.28000020980835;5.989999771118164;5.583000659942627;1886400
2021-11-05;6.110000133514404;6.260000228881836;5.829999923706055;5.980000019073486;5.573680400848389;1211500
2021-11-08;6.050000190734863;6.139999866485596;5.909999847412109;5.909999847412109;5.50843620300293;609800
2021-11-09;5.929999828338623;6.119999885559082;5.699999809265137;5.800000190734863;5.405910491943359;598000
2021-11-10;5.820000171661377;6.260000228881836;5.800000190734863;6.260000228881836;5.834655284881592;447200
