Date;Open;High;Low;Close;Adj Close;Volume;ret;tret;Adj Low;Adj High;Adj Open;Returns;Target;Vol;MM20;Detrend
2010-01-04;7.25;7.25;7.25;7.25;4.619131565093994;0;;;4.619131565093994;4.619131565093994;4.619131565093994;;0.0;;;
2010-01-05;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-06;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-07;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-08;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-11;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-12;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;0.0;;;
2010-01-13;7.25;7.25;7.25;7.25;4.619131565093994;0;0.0;0.0;4.619131565093994;4.619131565093994;4.619131565093994;0.0;-0.1172414099236494;;;
2010-01-14;6.260000228881836;6.400000095367432;6.25;6.400000095367432;4.077578067779541;500;-11.72;-11.72;3.9275779724121094;4.077578067779541;3.9375782012939453;-0.1172414099236494;0.0;;;
2010-01-15;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-18;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-19;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-20;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-21;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-22;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-26;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-27;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-28;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-01-29;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;;
2010-02-01;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;;4.294199466705322;-0.21662139892578125
2010-02-02;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;0.0;0.4162;4.2671217918396;-0.1895437240600586
2010-02-03;6.400000095367432;6.400000095367432;6.400000095367432;6.400000095367432;4.077578067779541;0;0.0;-11.72;4.077578067779541;4.077578067779541;4.077578067779541;0.0;-0.0218749170447865;0.4162;4.240044116973877;-0.16246604919433594
2010-02-04;6.28000020980835;6.28000020980835;6.260000228881836;6.260000228881836;3.9883813858032227;200;-2.19;-13.91;3.9883813858032227;4.008381366729736;4.008381366729736;-0.0218749170447865;0.0;0.4193;4.208506608009339;-0.22012522220611608
2010-02-05;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.4193;4.1769690990448;-0.18858771324157697
2010-02-08;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.4193;4.145431590080261;-0.15705020427703875
2010-02-09;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.4193;4.113894081115722;-0.12551269531249964
2010-02-10;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.4193;4.082356572151184;-0.09397518634796143
2010-02-11;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.4193;4.050819063186646;-0.06243767738342321
2010-02-12;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.046359229087829;-0.057977843284606756
2010-02-17;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.041899394989014;-0.05351800918579119
2010-02-18;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.037439560890197;-0.04905817508697474
2010-02-19;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.032979726791382;-0.04459834098815918
2010-02-22;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.028519892692566;-0.04013850688934362
2010-02-23;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.02406005859375;-0.035678672790527166
2010-02-24;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.019600224494934;-0.031218838691711603
2010-02-25;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.015140390396118;-0.026759004592895153
2010-02-26;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.010680556297302;-0.02229917049407959
2010-03-01;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.0;0.0776;4.006220722198487;-0.017839336395264027
2010-03-02;6.260000228881836;6.260000228881836;6.260000228881836;6.260000228881836;3.9883813858032227;0;0.0;-13.91;3.9883813858032227;3.9883813858032227;3.9883813858032227;0.0;0.006389580789269322;0.0776;4.00176088809967;-0.013379502296447576
2010-03-03;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;100;0.64;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.006389580789269322;0.0;0.082;3.9985752582550047;0.015290212631225764
2010-03-04;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;0;0.0;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.0;0.0;0.082;3.995389628410339;0.01847584247589129
2010-03-05;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;0;0.0;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.0;0.0;0.082;3.9922039985656737;0.021661472320556818
2010-03-08;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;0;0.0;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.0;0.0;0.0227;3.993478202819824;0.02038726806640634
2010-03-09;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;0;0.0;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.0;0.0;0.0227;3.9947524070739746;0.01911306381225586
2010-03-10;6.300000190734863;6.300000190734863;6.300000190734863;6.300000190734863;4.0138654708862305;0;0.0;-13.27;4.0138654708862305;4.0138654708862305;4.0138654708862305;0.0;0.11111105831222501;0.0227;3.996026611328125;0.01783885955810538
2010-03-11;6.300000190734863;7.0;6.300000190734863;7.0;4.459850311279297;3500;11.11;-2.16;3.75985050201416;4.459850311279297;3.75985050201416;0.11111105831222501;0.041428810313371756;0.3939;4.019600057601929;0.4402502536773678
2010-03-12;7.300000190734863;7.300000190734863;7.289999961853027;7.289999961853027;4.644616603851318;300;4.14;1.9799999999999995;4.644616603851318;4.654616832733154;4.654616832733154;0.041428810313371756;-0.0027434002907663624;0.4127;4.052411818504334;0.5922047853469845
2010-03-15;7.289999961853027;7.289999961853027;7.269999980926514;7.269999980926514;4.6318745613098145;400;-0.27;1.7099999999999995;4.6318745613098145;4.651874542236328;4.651874542236328;-0.0027434002907663624;0.0;0.4135;4.084586477279663;0.5472880840301517
2010-03-16;7.269999980926514;7.269999980926514;7.269999980926514;7.269999980926514;4.6318745613098145;0;0.0;1.7099999999999995;4.6318745613098145;4.6318745613098145;4.6318745613098145;0.0;0.0;0.4135;4.1167611360549925;0.515113425254822
2010-03-17;7.269999980926514;7.269999980926514;7.269999980926514;7.269999980926514;4.6318745613098145;0;0.0;1.7099999999999995;4.6318745613098145;4.6318745613098145;4.6318745613098145;0.0;0.03163671683784153;0.4135;4.148935794830322;0.4829387664794922
2010-03-18;7.289999961853027;8.0;7.289999961853027;7.5;4.778411865234375;7100;3.16;4.869999999999999;4.568411827087402;5.278411865234375;4.568411827087402;0.03163671683784153;0.0;0.4207;4.1884373188018795;0.5899745464324955
2010-03-19;7.5;7.5;7.5;7.5;4.778411865234375;200;0.0;4.869999999999999;4.778411865234375;4.778411865234375;4.778411865234375;0.0;0.0;0.4207;4.227938842773438;0.5504730224609373
