Date;Open;High;Low;Close;Adj Close;Volume;ret;tret
2010-01-04 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;;
2010-01-05 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-06 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-07 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-08 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-11 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-12 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-13 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-14 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-15 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-18 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-19 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-20 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-21 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-22 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-26 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-27 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-28 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-01-29 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-01 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-02 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-03 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-04 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-05 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-08 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-09 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-10 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-11 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-12 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-17 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-18 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-19 00:00:00-02:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-22 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-23 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-24 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-25 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-02-26 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
2010-03-01 00:00:00-03:00;34.5;34.5;34.5;34.5;14.13475227355957;0;0.0;0.0
