Date;Open;High;Low;Close;Adj Close;Volume
2010-03-25;12.489970207214355;12.489970207214355;12.489970207214355;12.489970207214355;9.078397750854492;1490
2010-03-30;11.000028610229492;11.000028610229492;11.000028610229492;11.000028610229492;7.995427131652832;1490
2010-07-12;11.919997215270996;11.919997215270996;11.919997215270996;11.919997215270996;8.664111137390137;1490
2010-07-20;11.969977378845215;11.969977378845215;11.969977378845215;11.969977378845215;8.700440406799316;1490
2010-07-26;11.989969253540039;11.989969253540039;11.989969253540039;11.989969253540039;8.71496868133545;4471
2010-07-30;12.000032424926758;12.000032424926758;12.000032424926758;12.000032424926758;8.722284317016602;4471
2010-08-16;11.900005340576172;11.900005340576172;11.900005340576172;11.900005340576172;8.649580001831055;1490
2010-08-20;11.000028610229492;11.000028610229492;11.000028610229492;11.000028610229492;7.995427131652832;1490
2010-08-24;10.299972534179688;10.299972534179688;10.299972534179688;10.299972534179688;7.4865875244140625;22358
2010-08-25;10.09998607635498;10.510024070739746;10.000025749206543;10.510024070739746;7.6392645835876465;61114
2010-09-01;10.000025749206543;10.000025749206543;10.000025749206543;10.000025749206543;7.268570899963379;14
2010-09-02;10.1499662399292;10.1499662399292;10.000025749206543;10.000025749206543;7.268570899963379;17887
2010-09-06;10.890006065368652;10.890006065368652;10.890006065368652;10.890006065368652;7.915456771850586;1490
2010-09-30;10.890006065368652;10.890006065368652;10.890006065368652;10.890006065368652;7.915456771850586;2981
2010-10-01;9.990030288696289;9.990030288696289;9.990030288696289;9.990030288696289;7.26130485534668;4471
2010-10-05;9.909995079040527;9.909995079040527;9.909995079040527;9.909995079040527;7.20313024520874;25340
2010-10-08;9.929986953735352;9.929986953735352;9.929986953735352;9.929986953735352;7.217662334442139;1490
2010-10-14;9.510021209716797;9.510021209716797;9.510021209716797;9.510021209716797;6.912407875061035;2981
2010-11-01;9.409994125366211;10.000025749206543;9.409994125366211;10.000025749206543;7.268570899963379;29811
