Date;Open;High;Low;Close;Adj Close;Volume
2010-01-04;8.427864074707031;8.584660530090332;8.239706993103027;8.467062950134277;5.154885292053223;19643
2010-01-05;8.561141967773438;8.623861312866211;8.435704231262207;8.616021156311035;5.245573997497559;68751
2010-01-06;8.545461654663086;8.772817611694336;8.545461654663086;8.678739547729492;5.283756732940674;93113
2010-01-07;8.474903106689453;8.545461654663086;8.420023918151855;8.506261825561523;5.178750038146973;44643
2010-01-08;8.5141019821167;8.780657768249512;8.5141019821167;8.772817611694336;5.341033458709717;116328
2010-01-11;8.764978408813477;8.780657768249512;8.623861312866211;8.780657768249512;5.345807075500488;23469
2010-01-12;8.741458892822266;8.741458892822266;8.663060188293457;8.741458892822266;5.321941375732422;7270
2010-01-13;8.851217269897461;8.968814849853516;8.7571382522583;8.819856643676758;5.3696722984313965;70409
2010-01-14;8.859057426452637;8.898256301879883;8.780657768249512;8.819856643676758;5.3696722984313965;14413
2010-01-15;8.83553695678711;8.83553695678711;8.780657768249512;8.83553695678711;5.379217624664307;90307
2010-01-18;8.717939376831055;8.819856643676758;8.717939376831055;8.819856643676758;5.3696722984313965;4209
2010-01-19;8.804178237915039;8.804178237915039;8.623861312866211;8.780657768249512;5.345807075500488;26531
2010-01-20;8.631699562072754;8.741458892822266;8.498422622680664;8.741458892822266;5.321941375732422;16837
2010-01-21;8.741458892822266;8.741458892822266;8.372984886169434;8.616021156311035;5.245573997497559;12372
2010-01-22;8.600340843200684;8.686579704284668;8.467062950134277;8.655220031738281;5.269438743591309;56633
2010-01-26;8.490583419799805;8.545461654663086;8.420023918151855;8.545461654663086;5.202615737915039;27806
2010-01-27;8.365144729614258;8.498422622680664;8.349465370178223;8.498422622680664;5.173976898193359;6887
2010-01-28;8.5141019821167;8.600340843200684;8.325944900512695;8.420023918151855;5.126246929168701;42730
2010-01-29;8.427864074707031;8.592500686645508;8.357304573059082;8.545461654663086;5.202615737915039;14413
2010-02-01;8.365144729614258;8.623861312866211;8.341625213623047;8.623861312866211;5.250346660614014;14923
2010-02-02;8.600340843200684;8.616021156311035;8.435704231262207;8.60818099975586;5.240799903869629;13265
2010-02-03;8.623861312866211;8.623861312866211;8.482743263244629;8.623861312866211;5.250346660614014;21428
2010-02-04;8.435704231262207;8.435704231262207;8.28674602508545;8.388664245605469;5.107154846191406;12882
2010-02-05;8.325944900512695;8.325944900512695;8.18482780456543;8.271065711975098;5.035558700561523;55102
2010-02-08;8.075069427490234;8.467062950134277;8.075069427490234;8.427864074707031;5.13101863861084;17219
2010-02-09;8.271065711975098;8.490583419799805;8.271065711975098;8.459222793579102;5.150111675262451;5229
2010-02-10;8.467062950134277;8.616021156311035;8.388664245605469;8.616021156311035;5.245573997497559;18240
2010-02-11;8.623861312866211;8.623861312866211;8.372984886169434;8.623861312866211;5.250346660614014;7142
2010-02-12;8.568981170654297;8.600340843200684;8.372984886169434;8.600340843200684;5.236026287078857;11607
2010-02-17;8.647379875183105;8.741458892822266;8.647379875183105;8.717939376831055;5.307622909545898;3061
2010-02-18;8.623861312866211;8.694418907165527;8.623861312866211;8.694418907165527;5.2933030128479;14923
2010-02-19;8.647379875183105;8.686579704284668;8.623861312866211;8.663060188293457;5.274209976196289;14158
2010-02-22;8.663060188293457;8.663060188293457;8.498422622680664;8.600340843200684;5.236026287078857;4847
2010-02-23;8.474903106689453;8.616021156311035;8.474903106689453;8.616021156311035;5.245573997497559;2806
2010-02-24;8.592500686645508;8.616021156311035;8.592500686645508;8.616021156311035;5.245573997497559;4209
2010-02-25;8.372984886169434;8.537622451782227;8.365144729614258;8.537622451782227;5.197843551635742;2040
2010-02-26;8.365144729614258;8.52978229522705;8.365144729614258;8.52978229522705;5.193068981170654;4209
2010-03-01;8.537622451782227;8.623861312866211;8.41218376159668;8.623861312866211;5.250346660614014;19770
2010-03-02;8.616021156311035;8.623861312866211;8.467062950134277;8.584660530090332;5.226480960845947;60715
2010-03-03;8.576821327209473;8.576821327209473;8.467062950134277;8.545461654663086;5.202615737915039;5357
2010-03-04;8.553301811218262;8.60818099975586;8.5141019821167;8.60818099975586;5.240799903869629;28316
2010-03-05;8.506261825561523;8.60818099975586;8.474903106689453;8.545461654663086;5.202615737915039;248600
2010-03-08;8.545461654663086;8.592500686645508;8.506261825561523;8.545461654663086;5.202615737915039;178191
2010-03-09;8.561141967773438;8.584660530090332;8.521942138671875;8.576821327209473;5.221707344055176;17474
2010-03-10;8.576821327209473;8.60818099975586;8.490583419799805;8.600340843200684;5.236026287078857;42602
2010-03-11;8.553301811218262;8.568981170654297;8.427864074707031;8.561141967773438;5.212161064147949;4974
2010-03-12;8.506261825561523;8.561141967773438;8.467062950134277;8.561141967773438;5.212161064147949;39413
